epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,38756.4,0.00742,0.58015,0.96205,0.62706,0.52358,0.5415,0.33453,0.00768,0.7802,0.99085,0.00427,0.00427,0.00427
193,39054.9,0.00738,0.57653,0.95702,0.62807,0.52335,0.54161,0.33458,0.00768,0.78018,0.99082,0.00424,0.00424,0.00424
194,39352.2,0.00739,0.57557,0.9596,0.62728,0.52388,0.54158,0.33471,0.00768,0.78043,0.99081,0.00421,0.00421,0.00421
195,39649.3,0.00742,0.57598,0.96012,0.62774,0.52317,0.54134,0.33472,0.00767,0.78043,0.99086,0.00418,0.00418,0.00418
196,39947.3,0.00742,0.57807,0.9599,0.62805,0.52318,0.54146,0.33475,0.00767,0.78045,0.99083,0.00415,0.00415,0.00415
197,40245.4,0.00742,0.57684,0.95906,0.62779,0.52295,0.54149,0.33497,0.00767,0.78046,0.9908,0.00412,0.00412,0.00412
198,40543.9,0.00742,0.57525,0.95914,0.62761,0.52294,0.54166,0.33497,0.00767,0.7806,0.9908,0.00409,0.00409,0.00409
199,40841.7,0.00737,0.57191,0.95695,0.62766,0.52295,0.5415,0.335,0.00767,0.78084,0.99087,0.00406,0.00406,0.00406
200,41140.2,0.00738,0.57242,0.96008,0.62947,0.52247,0.54155,0.33493,0.00767,0.78112,0.99089,0.00403,0.00403,0.00403
201,41438.1,0.00739,0.57022,0.95638,0.6283,0.5228,0.54176,0.33499,0.00767,0.78125,0.99084,0.004,0.004,0.004
202,41736.5,0.00741,0.57062,0.95684,0.62802,0.52326,0.54179,0.33509,0.00767,0.78166,0.99088,0.00397,0.00397,0.00397
203,42034.5,0.00736,0.56618,0.95885,0.62847,0.52329,0.54183,0.33531,0.00767,0.78197,0.99084,0.00394,0.00394,0.00394
204,42332.4,0.00733,0.56192,0.95505,0.62856,0.52376,0.54206,0.33552,0.00767,0.78196,0.99087,0.00391,0.00391,0.00391
205,42631.2,0.00736,0.56721,0.95301,0.62698,0.52536,0.54193,0.33546,0.00767,0.78228,0.9909,0.00388,0.00388,0.00388
206,42928.8,0.00733,0.56371,0.95543,0.62657,0.52529,0.54227,0.3355,0.00767,0.78229,0.99091,0.00385,0.00385,0.00385
207,43226.7,0.00735,0.56536,0.95594,0.627,0.52543,0.54195,0.33545,0.00767,0.78259,0.99093,0.00382,0.00382,0.00382
208,43524.2,0.00735,0.56486,0.95315,0.62623,0.52623,0.54224,0.33549,0.00767,0.78269,0.99094,0.00379,0.00379,0.00379
209,43822.1,0.00733,0.56138,0.95569,0.62734,0.52571,0.54207,0.33556,0.00767,0.78298,0.99095,0.00376,0.00376,0.00376
210,44120.1,0.00732,0.55916,0.95179,0.62952,0.52499,0.54231,0.33556,0.00767,0.78283,0.99095,0.00373,0.00373,0.00373
211,44418,0.0073,0.55817,0.95381,0.62943,0.52479,0.54225,0.33562,0.00767,0.78292,0.99094,0.0037,0.0037,0.0037
212,44716.5,0.00732,0.55882,0.95348,0.629,0.52559,0.54235,0.33548,0.00767,0.78315,0.99096,0.00367,0.00367,0.00367
213,45014,0.00733,0.55944,0.95313,0.62948,0.52494,0.54225,0.33562,0.00767,0.78293,0.99101,0.00364,0.00364,0.00364
214,45312,0.00732,0.55722,0.95333,0.63003,0.52494,0.54253,0.33552,0.00767,0.78303,0.99099,0.00361,0.00361,0.00361
215,45610.5,0.00731,0.55753,0.95232,0.62985,0.52505,0.54237,0.33545,0.00767,0.78328,0.99101,0.00358,0.00358,0.00358
216,45908.6,0.00729,0.55389,0.94944,0.62886,0.52563,0.54246,0.33553,0.00767,0.78343,0.99103,0.00355,0.00355,0.00355
217,46206.9,0.0073,0.55305,0.95167,0.62967,0.52557,0.54262,0.33563,0.00767,0.78346,0.99095,0.00352,0.00352,0.00352
218,46504.7,0.00729,0.55399,0.95355,0.62772,0.52609,0.5427,0.33579,0.00767,0.78348,0.99097,0.00349,0.00349,0.00349
219,46803,0.0073,0.55314,0.95106,0.62997,0.525,0.54273,0.33596,0.00767,0.7839,0.99098,0.00346,0.00346,0.00346
220,47100.9,0.00728,0.55101,0.95086,0.6299,0.52533,0.5425,0.33596,0.00767,0.78383,0.99094,0.00343,0.00343,0.00343
221,47399.7,0.00728,0.5514,0.94811,0.63033,0.52562,0.54273,0.33597,0.00767,0.78391,0.99097,0.0034,0.0034,0.0034
222,47698.4,0.00724,0.54716,0.94995,0.62966,0.52516,0.54282,0.33593,0.00767,0.78436,0.99104,0.00337,0.00337,0.00337
223,47996.6,0.00727,0.54916,0.94493,0.63505,0.52193,0.54304,0.33619,0.00767,0.78448,0.99101,0.00334,0.00334,0.00334
224,48294.7,0.00723,0.54669,0.95054,0.63644,0.52049,0.54316,0.33631,0.00767,0.78447,0.99104,0.00331,0.00331,0.00331
225,48592.7,0.00727,0.54941,0.94923,0.63577,0.5211,0.54342,0.33636,0.00767,0.78475,0.99107,0.00328,0.00328,0.00328
226,48891.3,0.00724,0.54636,0.94688,0.63739,0.52078,0.54336,0.33634,0.00767,0.78479,0.99103,0.00325,0.00325,0.00325
227,49190.2,0.00724,0.54416,0.94656,0.63724,0.52041,0.54342,0.3362,0.00767,0.78491,0.991,0.00322,0.00322,0.00322
228,49488.4,0.00726,0.54401,0.94909,0.6372,0.52045,0.54348,0.33636,0.00768,0.785,0.99097,0.00319,0.00319,0.00319
229,49786.5,0.00723,0.54177,0.94793,0.63644,0.52095,0.5435,0.3364,0.00768,0.78522,0.991,0.00316,0.00316,0.00316
230,50084.1,0.00724,0.54275,0.94522,0.63795,0.51986,0.54365,0.33661,0.00768,0.78564,0.99112,0.00313,0.00313,0.00313
231,50382.8,0.00721,0.54001,0.94585,0.63797,0.52004,0.54341,0.33639,0.00768,0.78557,0.99114,0.0031,0.0031,0.0031
232,50681.2,0.0072,0.53825,0.94627,0.63887,0.51961,0.54372,0.33633,0.00768,0.78554,0.99119,0.00307,0.00307,0.00307
233,50979.5,0.00717,0.53659,0.9439,0.63882,0.51983,0.54377,0.33642,0.00768,0.7855,0.99119,0.00304,0.00304,0.00304
234,51278,0.00721,0.53826,0.94444,0.64445,0.51653,0.54412,0.33644,0.00768,0.78556,0.99123,0.00301,0.00301,0.00301
235,51576.1,0.00721,0.53919,0.94739,0.64492,0.51659,0.54398,0.33641,0.00768,0.7856,0.99119,0.00298,0.00298,0.00298
236,51873.9,0.00717,0.53582,0.94306,0.6395,0.51975,0.54409,0.33659,0.00768,0.78557,0.99124,0.00295,0.00295,0.00295
237,52171.1,0.00713,0.53208,0.94349,0.64457,0.51689,0.54433,0.33666,0.00768,0.78573,0.99126,0.00292,0.00292,0.00292
238,52469.9,0.0072,0.53675,0.9426,0.64305,0.51781,0.54444,0.33667,0.00768,0.78568,0.99125,0.00289,0.00289,0.00289
239,52768.1,0.00718,0.53411,0.94392,0.64159,0.51845,0.54438,0.33682,0.00768,0.78595,0.9913,0.00286,0.00286,0.00286
240,53066.7,0.0072,0.5339,0.94487,0.641,0.51903,0.54435,0.33664,0.00768,0.78631,0.9914,0.00283,0.00283,0.00283
241,53364.8,0.00716,0.53389,0.94325,0.64395,0.51796,0.54439,0.33675,0.00768,0.78667,0.99147,0.0028,0.0028,0.0028
242,53662.8,0.00714,0.53179,0.94289,0.64254,0.5184,0.54449,0.3368,0.00768,0.78697,0.9915,0.00277,0.00277,0.00277
243,53960.9,0.00714,0.52926,0.94307,0.64168,0.51915,0.54448,0.33682,0.00768,0.78686,0.9915,0.00274,0.00274,0.00274
244,54260.2,0.00715,0.52708,0.94145,0.6385,0.52068,0.54442,0.33698,0.00768,0.78692,0.99149,0.00271,0.00271,0.00271
245,54559.2,0.00715,0.52963,0.94219,0.63713,0.52102,0.54455,0.33713,0.00768,0.78726,0.99147,0.00268,0.00268,0.00268
246,54857.6,0.00715,0.52837,0.94145,0.64015,0.5202,0.54451,0.33711,0.00768,0.78751,0.99158,0.00265,0.00265,0.00265
247,55155.7,0.00713,0.52804,0.94169,0.64076,0.51953,0.54468,0.33697,0.00768,0.78753,0.99168,0.00262,0.00262,0.00262
248,55453.9,0.00712,0.52486,0.93997,0.63854,0.5202,0.54427,0.33684,0.00768,0.78759,0.99174,0.00259,0.00259,0.00259
249,55751.8,0.00712,0.52538,0.93905,0.64099,0.51943,0.54429,0.33715,0.00768,0.78789,0.99182,0.00256,0.00256,0.00256
250,56051.3,0.00714,0.52576,0.9397,0.64452,0.51718,0.54442,0.33704,0.00768,0.78807,0.99191,0.00253,0.00253,0.00253
251,56349.6,0.00709,0.52239,0.94122,0.64488,0.51685,0.54418,0.33697,0.00768,0.78832,0.99194,0.0025,0.0025,0.0025
252,56648.5,0.00709,0.52273,0.93792,0.64447,0.51759,0.54442,0.33685,0.00768,0.78846,0.99198,0.00247,0.00247,0.00247
253,56946.3,0.00708,0.5202,0.93909,0.64578,0.51699,0.54429,0.33682,0.00768,0.78841,0.99202,0.00244,0.00244,0.00244
254,57245.1,0.00706,0.5192,0.93684,0.6431,0.51829,0.54442,0.33693,0.00768,0.78863,0.99203,0.00241,0.00241,0.00241
255,57543.2,0.00709,0.52172,0.93769,0.64249,0.51855,0.54406,0.3368,0.00769,0.78878,0.99214,0.00238,0.00238,0.00238
256,57841.2,0.00705,0.51877,0.937,0.64244,0.51839,0.54434,0.337,0.00769,0.78921,0.99213,0.00235,0.00235,0.00235
257,58139.9,0.00706,0.52054,0.93777,0.64073,0.51928,0.54451,0.33714,0.00769,0.78943,0.99217,0.00232,0.00232,0.00232
258,58437.4,0.00705,0.51866,0.93827,0.64094,0.5192,0.54469,0.33725,0.00769,0.78941,0.99224,0.00229,0.00229,0.00229
259,58735.4,0.00706,0.51737,0.93769,0.64089,0.52019,0.54458,0.3372,0.00769,0.78948,0.99226,0.00226,0.00226,0.00226
260,59033.4,0.00706,0.51541,0.93683,0.64232,0.5185,0.54469,0.33707,0.00769,0.78966,0.99229,0.00223,0.00223,0.00223
261,59331.5,0.00706,0.51688,0.93699,0.64422,0.51733,0.54487,0.33699,0.00769,0.7898,0.9923,0.0022,0.0022,0.0022
262,59629.8,0.00704,0.5142,0.93589,0.6434,0.5179,0.5449,0.3369,0.00769,0.78988,0.99233,0.00217,0.00217,0.00217
263,59927.4,0.00707,0.51626,0.93832,0.64233,0.51811,0.54459,0.33682,0.00769,0.79026,0.99234,0.00214,0.00214,0.00214
264,60224.8,0.00699,0.50993,0.93397,0.64278,0.51814,0.54463,0.33681,0.00769,0.79048,0.9924,0.00211,0.00211,0.00211
265,60523.4,0.007,0.50957,0.93117,0.6428,0.51786,0.54461,0.33675,0.00769,0.79077,0.9924,0.00208,0.00208,0.00208
266,60820.6,0.00697,0.50867,0.93521,0.6435,0.51701,0.54439,0.33687,0.00769,0.79094,0.99242,0.00205,0.00205,0.00205
267,61118.8,0.00701,0.50875,0.93434,0.64355,0.51707,0.54458,0.33692,0.00769,0.79115,0.99245,0.00202,0.00202,0.00202
268,61416.7,0.00701,0.50962,0.93432,0.64391,0.51631,0.54464,0.33662,0.00769,0.79122,0.99249,0.00199,0.00199,0.00199
269,61714.4,0.00694,0.50412,0.93101,0.64328,0.51714,0.54461,0.33662,0.00769,0.79139,0.99241,0.00196,0.00196,0.00196
270,62011.6,0.00696,0.5057,0.93144,0.64373,0.51709,0.54446,0.33672,0.00769,0.79173,0.99235,0.00193,0.00193,0.00193
271,62309.9,0.00698,0.50616,0.93452,0.6462,0.51643,0.54454,0.33675,0.00769,0.79197,0.99234,0.0019,0.0019,0.0019
272,62607.6,0.00695,0.50454,0.93274,0.64693,0.516,0.54438,0.33682,0.00769,0.79235,0.99241,0.00187,0.00187,0.00187
273,62905.8,0.00699,0.50747,0.93235,0.64638,0.51617,0.54418,0.33674,0.00769,0.79214,0.99242,0.00184,0.00184,0.00184
274,63203.3,0.007,0.50654,0.93118,0.6475,0.51596,0.54429,0.3366,0.00769,0.7922,0.99241,0.00181,0.00181,0.00181
275,63501.5,0.00694,0.50218,0.93178,0.64732,0.51589,0.54423,0.33663,0.00769,0.79229,0.99246,0.00178,0.00178,0.00178
276,63799.8,0.00694,0.50352,0.92939,0.64763,0.51589,0.54443,0.33659,0.00769,0.79261,0.99249,0.00175,0.00175,0.00175
277,64097.4,0.00696,0.50283,0.93087,0.64225,0.51908,0.54433,0.33662,0.00769,0.79292,0.99253,0.00172,0.00172,0.00172
278,64395.1,0.00696,0.50312,0.93175,0.64301,0.51918,0.54445,0.33658,0.00769,0.793,0.99256,0.00169,0.00169,0.00169
279,64693.3,0.00696,0.50198,0.9308,0.64212,0.51929,0.54437,0.33647,0.00769,0.79296,0.99267,0.00166,0.00166,0.00166
280,64991.5,0.00694,0.49977,0.9298,0.64201,0.52004,0.54438,0.33636,0.0077,0.79352,0.99275,0.00163,0.00163,0.00163
281,65289.9,0.00694,0.50048,0.92813,0.64251,0.51959,0.54408,0.33632,0.0077,0.79381,0.99282,0.0016,0.0016,0.0016
282,65587,0.00692,0.49733,0.92858,0.64283,0.51953,0.54424,0.33632,0.0077,0.79393,0.9928,0.00157,0.00157,0.00157
283,65885.1,0.0069,0.49703,0.93014,0.64215,0.51969,0.5443,0.33641,0.0077,0.79397,0.99287,0.00154,0.00154,0.00154
284,66182.9,0.00691,0.49703,0.92817,0.64199,0.51969,0.54439,0.33644,0.0077,0.79403,0.99292,0.00151,0.00151,0.00151
285,66480.8,0.0069,0.49509,0.92978,0.64176,0.51938,0.5442,0.33645,0.0077,0.79456,0.99299,0.00148,0.00148,0.00148
286,66778.8,0.00691,0.49736,0.92576,0.64033,0.52,0.5442,0.33642,0.0077,0.79482,0.99309,0.00145,0.00145,0.00145
287,67077,0.00687,0.49271,0.92851,0.64003,0.5199,0.54417,0.33654,0.0077,0.79517,0.99314,0.00142,0.00142,0.00142
288,67375.4,0.00689,0.49224,0.92682,0.64133,0.51974,0.54422,0.3366,0.0077,0.7957,0.99316,0.00139,0.00139,0.00139
289,67673.7,0.00686,0.49179,0.92659,0.64099,0.52,0.5444,0.33657,0.0077,0.79594,0.99322,0.00136,0.00136,0.00136
290,67972,0.00686,0.49151,0.92715,0.6396,0.52054,0.54424,0.33665,0.0077,0.79624,0.99324,0.00133,0.00133,0.00133
291,68301,0.00688,0.47872,0.92958,0.64105,0.52018,0.54423,0.33656,0.0077,0.79658,0.99329,0.0013,0.0013,0.0013
292,68593.6,0.00681,0.47447,0.92734,0.64171,0.51939,0.54406,0.33665,0.0077,0.79669,0.99337,0.00127,0.00127,0.00127
293,68886.5,0.00678,0.47206,0.92434,0.64201,0.51934,0.54426,0.33653,0.0077,0.79701,0.9934,0.00124,0.00124,0.00124
294,69179.2,0.00678,0.47214,0.92655,0.6427,0.51829,0.54416,0.33633,0.0077,0.79717,0.99352,0.00121,0.00121,0.00121
295,69472.1,0.00677,0.468,0.92445,0.64246,0.51763,0.54385,0.33598,0.0077,0.79767,0.99358,0.00118,0.00118,0.00118
296,69764.5,0.00676,0.4676,0.92577,0.64477,0.51696,0.54358,0.33596,0.0077,0.79808,0.99378,0.00115,0.00115,0.00115
297,70057.3,0.00676,0.4673,0.92431,0.64508,0.51648,0.54348,0.33606,0.0077,0.79816,0.99383,0.00112,0.00112,0.00112
298,70350,0.00674,0.46606,0.92173,0.64508,0.51621,0.54308,0.33603,0.00771,0.79857,0.9939,0.00109,0.00109,0.00109
299,70643,0.00672,0.464,0.92168,0.6458,0.51638,0.54316,0.33611,0.00771,0.79868,0.99392,0.00106,0.00106,0.00106
300,70935.3,0.00674,0.46563,0.92244,0.6457,0.51621,0.54308,0.33608,0.00771,0.79915,0.99393,0.00103,0.00103,0.00103
